epoch,step,split,loss,pos_cosine_similarity,neg_cosine_similarity
0,97,train,0.723250150680542,0.3767296075820923,0.04579944163560867
0,98,train,0.7138024568557739,0.38284510374069214,0.03863609582185745
0,99,train,0.7498167753219604,0.352481484413147,0.05697755515575409
0,100,train,0.6805940866470337,0.38526904582977295,0.010329054668545723
0,101,train,0.677702784538269,0.39868053793907166,0.01319236308336258
0,102,train,0.6993309259414673,0.3604568839073181,0.01458037830889225
0,103,train,0.6174482107162476,0.42241576313972473,-0.0361139252781868
0,104,train,0.6939488649368286,0.3722725510597229,0.010279322043061256
0,105,train,0.7206724882125854,0.33182889223098755,0.006704594939947128
0,106,train,0.5998481512069702,0.42619311809539795,-0.03897177428007126
0,107,train,0.724439263343811,0.3540249466896057,0.013107051141560078
0,108,train,0.7492561340332031,0.3707437217235565,0.07770118117332458
0,109,train,0.6470526456832886,0.41845959424972534,0.002095199190080166
0,110,train,0.659163236618042,0.3788227438926697,-0.027380721643567085
0,111,train,0.6326725482940674,0.4073229432106018,-0.0259246826171875
0,112,train,0.7163786888122559,0.3823947012424469,0.043460994958877563
0,113,train,0.6970969438552856,0.37712693214416504,0.023042673245072365
0,114,train,0.5820549726486206,0.46164795756340027,-0.026515260338783264
0,115,train,0.7309075593948364,0.3668241500854492,0.049532078206539154
0,116,train,0.6336084604263306,0.42164745926856995,-0.013484632596373558
0,117,train,0.667468786239624,0.41326940059661865,0.01987224817276001
0,118,train,0.5928834676742554,0.40650108456611633,-0.08638670295476913
0,119,train,0.6182756423950195,0.41778725385665894,-0.031210903078317642
0,120,train,0.6262204647064209,0.4545358121395111,0.018974710255861282
0,121,train,0.6442627906799316,0.40021032094955444,-0.008008191362023354
0,122,train,0.6967157125473022,0.3935436010360718,0.037752144038677216
0,123,train,0.6996477842330933,0.40690651535987854,0.04705328866839409
0,124,train,0.6706600189208984,0.4057413935661316,0.0188533253967762
0,125,train,0.6478157043457031,0.41554582118988037,0.0014869282022118568
0,126,train,0.7344099283218384,0.425182968378067,0.09830019623041153
0,127,train,0.5629339218139648,0.44966235756874084,-0.0695190504193306
0,128,train,0.6503397226333618,0.4205050766468048,0.009721936658024788
0,129,train,0.6609230041503906,0.4034014046192169,0.008143310435116291
0,130,train,0.6457914113998413,0.4150490164756775,0.0018389355391263962
0,131,train,0.5823072195053101,0.4238915741443634,-0.05996530503034592
0,132,train,0.6947596073150635,0.3724324703216553,0.007008742541074753
0,133,train,0.6533099412918091,0.44449949264526367,0.035345081239938736
0,134,train,0.7136447429656982,0.3814670145511627,0.03973453491926193
0,135,train,0.6566028594970703,0.41817328333854675,0.010839083231985569
0,136,train,0.6896110773086548,0.40834498405456543,0.04743846878409386
0,137,train,0.6315979957580566,0.4218903183937073,-0.00799193698912859
0,138,train,0.6976140737533569,0.3964144289493561,0.03398238867521286
0,139,train,0.6628099679946899,0.3989837169647217,-0.005836978554725647
0,140,train,0.6073980331420898,0.46988752484321594,0.006385615561157465
0,141,train,0.6414526700973511,0.423272967338562,-0.00464889220893383
0,142,train,0.6797844171524048,0.3782922625541687,-0.0005410294979810715
0,143,train,0.665880560874939,0.383525013923645,-0.016489313915371895
0,144,train,0.6553936004638672,0.39234983921051025,-0.024706751108169556
0,145,train,0.7001456022262573,0.3955473303794861,0.04092894867062569
0,146,train,0.6741609573364258,0.44480839371681213,0.05675637349486351
0,147,train,0.5983986854553223,0.4242367446422577,-0.059963200241327286
0,148,train,0.6174955368041992,0.39763814210891724,-0.061607275158166885
0,149,train,0.6134071350097656,0.41959869861602783,-0.04184560850262642
0,150,train,0.540581464767456,0.44400590658187866,-0.09063538908958435
0,151,train,0.6270617246627808,0.4577418565750122,0.028877902776002884
0,152,train,0.7451369762420654,0.37924641370773315,0.07998961210250854
0,153,train,0.6894623041152954,0.4273214340209961,0.05579314008355141
0,154,train,0.6867375373840332,0.4271581768989563,0.05100778490304947
0,155,train,0.684152364730835,0.3944740295410156,0.011974002234637737
0,156,train,0.5965564250946045,0.4444948732852936,-0.02738819643855095
0,157,train,0.6306099891662598,0.48132649064064026,0.044696301221847534
0,158,train,0.675307035446167,0.43982914090156555,0.06087084859609604
0,159,train,0.70108962059021,0.43543216586112976,0.0736544206738472
0,160,train,0.6822863817214966,0.4321455955505371,0.06141481548547745
0,161,train,0.6961642503738403,0.37846803665161133,0.01662406697869301
0,162,train,0.5761172771453857,0.4491277039051056,-0.050583742558956146
0,163,train,0.6598100662231445,0.459712952375412,0.0525856576859951
0,164,train,0.5951504707336426,0.484842449426651,-0.002555305138230324
0,165,train,0.5902023315429688,0.43538475036621094,-0.04406303912401199
0,166,train,0.5912231206893921,0.4244935214519501,-0.057806748896837234
0,167,train,0.6267167329788208,0.4485454261302948,5.8016739785671234e-05
0,168,train,0.5675191879272461,0.4705134332180023,-0.04463595151901245
0,169,train,0.6729190349578857,0.47097742557525635,0.08137974143028259
0,170,train,0.5501450300216675,0.5012948513031006,-0.029805414378643036
0,171,train,0.5589067935943604,0.5011669397354126,-0.014192402362823486
0,172,train,0.5544172525405884,0.4590349793434143,-0.06666695326566696
0,173,train,0.659268856048584,0.48597538471221924,0.08843369781970978
0,174,train,0.702297568321228,0.3944660723209381,0.04369109123945236
0,175,train,0.5999588966369629,0.4527445435523987,-0.019860247150063515
0,176,train,0.5390787124633789,0.45705878734588623,-0.07855812460184097
0,177,train,0.5393837690353394,0.5055578351020813,-0.03594431281089783
0,178,train,0.6302222013473511,0.397327184677124,-0.040298860520124435
0,179,train,0.699802041053772,0.3640102744102478,0.004089444875717163
0,180,train,0.6594288349151611,0.4262162148952484,0.0362156480550766
0,181,train,0.7008235454559326,0.4762195646762848,0.1275848150253296
0,182,train,0.6248781681060791,0.4451156556606293,0.0012625129893422127
0,183,train,0.6911226511001587,0.4493320882320404,0.0926474779844284
0,184,train,0.61695396900177,0.4423726201057434,-0.018913891166448593
0,185,train,0.5984076261520386,0.46406930685043335,-0.01080293394625187
0,186,train,0.6271486282348633,0.4383041560649872,-0.002261596731841564
0,187,train,0.7072819471359253,0.4107537269592285,0.06820756196975708
0,188,train,0.6632784605026245,0.45632511377334595,0.053398601710796356
0,189,train,0.572354793548584,0.5181381702423096,0.031229188665747643
0,190,train,0.5765105485916138,0.4660971462726593,-0.04150877520442009
0,191,train,0.6955791711807251,0.39765775203704834,0.04049333930015564
0,192,train,0.6156966686248779,0.4939361810684204,0.027923734858632088
0,193,train,0.6505742073059082,0.417724609375,0.008971340954303741
0,194,train,0.6835339069366455,0.469250351190567,0.09937383979558945
0,195,train,0.6312742233276367,0.4610939025878906,0.01474960520863533
0,196,train,0.6312971115112305,0.47807472944259644,0.038662318140268326
0,197,train,0.599047064781189,0.44397294521331787,-0.03224392607808113
0,198,train,0.6283431053161621,0.4265276789665222,-0.02080567739903927
0,199,train,0.5591325759887695,0.4582805335521698,-0.07477232068777084
0,200,train,0.6793081760406494,0.4334084391593933,0.06559811532497406
0,201,train,0.5620138645172119,0.4711422026157379,-0.03571575880050659
0,202,train,0.5907542705535889,0.4877926707267761,0.004351646639406681
0,203,train,0.6317038536071777,0.4508035182952881,0.015886981040239334
0,204,train,0.6579271554946899,0.43076643347740173,0.019961392506957054
0,205,train,0.6091378927230835,0.4670802652835846,0.01592983677983284
0,206,train,0.6831651926040649,0.4541315734386444,0.07346189767122269
0,207,train,0.5156151056289673,0.5028512477874756,-0.0681147575378418
0,208,train,0.6260795593261719,0.46739572286605835,0.025205591693520546
0,209,train,0.5630922317504883,0.48230963945388794,-0.012509997934103012
0,210,train,0.6328029632568359,0.5040748715400696,0.06098106876015663
0,211,train,0.6933276653289795,0.42567282915115356,0.06606635451316833
0,212,train,0.6302015781402588,0.48082682490348816,0.046055614948272705
0,213,train,0.6024113893508911,0.48628121614456177,0.01664150506258011
0,214,train,0.6762909889221191,0.45543742179870605,0.07048565149307251
0,215,train,0.6918021440505981,0.457259863615036,0.09182489663362503
0,216,train,0.5697340965270996,0.44687947630882263,-0.07266448438167572
0,217,train,0.6982979774475098,0.41137462854385376,0.053229186683893204
0,218,train,0.5495179891586304,0.5516782402992249,0.006336439400911331
0,219,train,0.618532657623291,0.4921037554740906,0.043642137199640274
0,220,train,0.5947762727737427,0.49807029962539673,0.027481811121106148
0,221,train,0.5760805606842041,0.5330995321273804,0.03315798193216324
0,222,train,0.6298948526382446,0.43267184495925903,0.0027862824499607086
0,223,train,0.6205371618270874,0.4708825647830963,0.021254366263747215
0,224,train,0.6104580163955688,0.5089753866195679,0.05206185579299927
0,225,train,0.6380041837692261,0.42103296518325806,0.0012738918885588646
0,226,train,0.5434701442718506,0.48039165139198303,-0.06174270063638687
0,227,train,0.5914889574050903,0.4899347722530365,0.005269814282655716
0,228,train,0.5503944158554077,0.5126659870147705,-0.019459959119558334
0,229,train,0.7644985914230347,0.4348243474960327,0.14583002030849457
0,230,train,0.6109482049942017,0.5066124796867371,0.03998775780200958
0,231,train,0.6496870517730713,0.45410749316215515,0.030746813863515854
0,232,train,0.5570948123931885,0.44943222403526306,-0.06529068201780319
0,233,train,0.5332428216934204,0.5084534883499146,-0.03845074772834778
0,234,train,0.5899530649185181,0.49368950724601746,0.006509256083518267
0,235,train,0.6155180931091309,0.43686068058013916,-0.014718601480126381
0,236,train,0.6497536897659302,0.4439629912376404,0.03220780938863754
0,237,train,0.5941991806030273,0.484176367521286,0.012104718945920467
0,238,train,0.6837260723114014,0.5125505924224854,0.14752548933029175
0,239,train,0.5895050764083862,0.5444925427436829,0.06203868240118027
0,240,train,0.5039862394332886,0.5102695226669312,-0.07434269785881042
0,241,train,0.48125600814819336,0.5360074639320374,-0.07743751257658005
0,242,train,0.5496594905853271,0.5474683046340942,0.014669114723801613
0,243,train,0.592151403427124,0.4838455319404602,0.002888285554945469
0,244,train,0.5661153793334961,0.4891614615917206,-0.007609588094055653
0,245,train,0.49166131019592285,0.5110670328140259,-0.06924287974834442
0,246,train,0.5063513517379761,0.532578706741333,-0.04302852228283882
0,247,train,0.5954960584640503,0.500571072101593,0.021691545844078064
0,248,train,0.6603268384933472,0.464866578578949,0.05695485696196556
0,249,train,0.6177291870117188,0.45644766092300415,0.002537977881729603
0,250,train,0.5295112133026123,0.5401678085327148,-0.019348394125699997
0,251,train,0.4908539056777954,0.5119944214820862,-0.07814270257949829
0,252,train,0.6618430614471436,0.4427122473716736,0.04313421621918678
0,253,train,0.5366041660308838,0.5238918662071228,-0.021748799830675125
0,254,train,0.561453104019165,0.49456626176834106,-0.03188370540738106
0,255,train,0.4623936414718628,0.5710293650627136,-0.05209367722272873
0,256,train,0.5450712442398071,0.5010315179824829,-0.02741975337266922
0,257,train,0.6309932470321655,0.4750956892967224,0.0288722924888134
0,258,train,0.5196633338928223,0.5083314776420593,-0.05702918767929077
0,259,train,0.5531642436981201,0.544638454914093,0.02608470804989338
0,260,train,0.54634690284729,0.5529990196228027,0.0289558544754982
0,261,train,0.6190276145935059,0.45663371682167053,0.006099408026784658
0,262,train,0.5908412933349609,0.49927768111228943,0.020249400287866592
0,263,train,0.5976784229278564,0.432654470205307,-0.039310239255428314
0,264,train,0.5920302867889404,0.5115345120429993,0.043081965297460556
0,265,train,0.5201729536056519,0.5363200902938843,-0.03755350410938263
0,266,train,0.6713169813156128,0.4958799481391907,0.11471600830554962
0,267,train,0.553399920463562,0.4859263300895691,-0.039009496569633484
0,268,train,0.50737464427948,0.5408506393432617,-0.03339751809835434
0,269,train,0.540124773979187,0.5438101291656494,0.002564331516623497
0,270,train,0.608466625213623,0.44571077823638916,-0.019134778529405594
0,271,train,0.6541153192520142,0.4639406204223633,0.050921257585287094
0,272,train,0.6178885698318481,0.4637567400932312,0.0030794544145464897
0,273,train,0.5866125822067261,0.48679429292678833,-0.002979779615998268
0,274,train,0.5973254442214966,0.4615766406059265,-0.0160626582801342
0,275,train,0.5566661357879639,0.5005884170532227,-0.010643775574862957
0,276,train,0.4912463426589966,0.504423975944519,-0.09527388960123062
0,277,train,0.627781867980957,0.444566011428833,0.008481526747345924
0,278,train,0.6198514699935913,0.5579867362976074,0.11487698554992676
0,279,train,0.6354420185089111,0.5064796209335327,0.0866326168179512
0,280,train,0.605388879776001,0.5051602125167847,0.04496544972062111
0,281,train,0.5168555974960327,0.5110964775085449,-0.062752366065979
0,282,train,0.6417779922485352,0.4914192259311676,0.06734975427389145
0,283,train,0.6144921779632568,0.48816365003585815,0.029712168499827385
0,284,train,0.6035815477371216,0.4932633638381958,0.024534625932574272
0,285,train,0.4979187250137329,0.5418569445610046,-0.04175557196140289
0,286,train,0.5532732009887695,0.5338737368583679,0.011222876608371735
0,287,train,0.5841538906097412,0.4847823977470398,-0.010811729356646538
0,288,train,0.5926377773284912,0.5191525220870972,0.038121357560157776
0,289,train,0.5784275531768799,0.5259523987770081,0.04665674269199371
0,290,train,0.5737161636352539,0.517725944519043,0.023734843358397484
0,291,train,0.5536360740661621,0.5427764654159546,0.013771191239356995
0,292,train,0.5547645092010498,0.5053191184997559,-0.02932130917906761
0,293,train,0.6350796222686768,0.5294994115829468,0.10774541646242142
0,294,train,0.5120952129364014,0.5964903235435486,0.01208620984107256
0,295,train,0.566283106803894,0.5027812123298645,-0.003375774249434471
0,296,train,0.5513705015182495,0.5793840885162354,0.054256588220596313
0,297,train,0.5316672325134277,0.5613511800765991,0.008524378761649132
0,298,train,0.5631141662597656,0.5383198261260986,0.02228432148694992
0,299,train,0.47067248821258545,0.5536993741989136,-0.0677318349480629
0,300,train,0.5116431713104248,0.6203485727310181,0.05777841806411743
0,301,train,0.558882474899292,0.49289560317993164,-0.030003752559423447
0,302,train,0.5624834299087524,0.5395935773849487,0.02839386835694313
0,303,train,0.5742655992507935,0.5700622797012329,0.07227391004562378
0,304,train,0.5621263980865479,0.5573931932449341,0.04843757674098015
0,305,train,0.5874167680740356,0.5033748745918274,0.025036456063389778
0,306,train,0.6122952699661255,0.5184305310249329,0.06082294136285782
0,307,train,0.6756618022918701,0.4853288531303406,0.08894720673561096
0,308,train,0.5695315599441528,0.5215829014778137,0.01366526260972023
0,309,train,0.5238027572631836,0.5750860571861267,0.01057492382824421
0,310,train,0.5334416627883911,0.5026171207427979,-0.046799466013908386
0,311,train,0.5507587194442749,0.5363047122955322,-0.004394990392029285
0,312,train,0.5715943574905396,0.5120576620101929,0.0019524302333593369
0,313,train,0.5309613943099976,0.5238385796546936,-0.031021742150187492
0,314,train,0.5227084159851074,0.5582427382469177,0.001124262809753418
0,315,train,0.591437816619873,0.5024413466453552,0.02131306752562523
0,316,train,0.5199248790740967,0.5606639385223389,-0.010811681859195232
0,317,train,0.5709803104400635,0.5260903239250183,0.022480802610516548
0,318,train,0.6241316795349121,0.4597291052341461,0.015523258596658707
0,319,train,0.5760133266448975,0.5175532698631287,0.02930130809545517
0,320,train,0.6083160638809204,0.5329088568687439,0.06541997939348221
0,321,train,0.6216768026351929,0.5498150587081909,0.10849583148956299
0,322,train,0.4578460454940796,0.572618305683136,-0.04850883036851883
0,323,train,0.5816236734390259,0.5055400729179382,-0.0007220376282930374
0,324,train,0.49460458755493164,0.511189877986908,-0.07355669140815735
0,325,train,0.506304144859314,0.5577346682548523,-0.04163480922579765
0,326,train,0.541793704032898,0.552094578742981,0.011980289593338966
0,327,train,0.5968042612075806,0.5023139715194702,0.023093536496162415
0,328,train,0.5002288818359375,0.542414128780365,-0.039172668009996414
0,329,train,0.5702598094940186,0.4888000190258026,-0.012415203265845776
0,330,train,0.48960185050964355,0.544567346572876,-0.04832840338349342
0,331,train,0.490148663520813,0.5746876001358032,-0.04339931160211563
0,332,train,0.5266909599304199,0.5063917636871338,-0.05253990367054939
0,333,train,0.5767228603363037,0.5518372058868408,0.060282524675130844
0,334,train,0.6617753505706787,0.5438475608825684,0.1393948495388031
0,335,train,0.5595308542251587,0.5670372843742371,0.03819633647799492
0,336,train,0.5586378574371338,0.5310299396514893,-0.007417941465973854
0,337,train,0.547936201095581,0.4739269018173218,-0.058778274804353714
0,338,train,0.5845612287521362,0.5334987640380859,0.04576493054628372
0,339,train,0.5640828609466553,0.5581706762313843,0.04249211400747299
0,340,train,0.4282054901123047,0.5895805954933167,-0.0919138640165329
0,341,train,0.6060663461685181,0.5017491579055786,0.04200194403529167
0,342,train,0.5391635894775391,0.569598913192749,0.02426655776798725
0,343,train,0.5085570812225342,0.5521640181541443,-0.024298857897520065
0,344,train,0.5334314107894897,0.4444529414176941,-0.09930003434419632
0,345,train,0.5574871301651001,0.5564486384391785,0.030976533889770508
0,346,train,0.5801703929901123,0.5166224241256714,0.013850204646587372
0,347,train,0.5132107734680176,0.5348886251449585,-0.02882104553282261
0,348,train,0.4564317464828491,0.588910698890686,-0.040584128350019455
0,349,train,0.6357283592224121,0.501548707485199,0.05583258345723152
0,350,train,0.5197824239730835,0.5410488843917847,-0.022187352180480957
0,351,train,0.49567198753356934,0.5722993016242981,-0.013509994372725487
0,352,train,0.5420830249786377,0.528094470500946,-0.006115952506661415
0,353,train,0.5865767002105713,0.5516884326934814,0.04902026802301407
0,354,train,0.4946463108062744,0.5603060126304626,-0.020271923393011093
0,355,train,0.562851071357727,0.5742936134338379,0.05448281764984131
0,356,train,0.6118863821029663,0.5198798775672913,0.06506358832120895
0,357,train,0.5364985466003418,0.5553269982337952,0.0035887144040316343
0,358,train,0.5347347259521484,0.5411872267723083,-0.0013081105425953865
0,359,train,0.4625293016433716,0.5870836973190308,-0.05006934702396393
0,360,train,0.5513482093811035,0.539983868598938,0.010640917345881462
0,361,train,0.5409431457519531,0.5316504240036011,0.000648164190351963
0,362,train,0.5875682830810547,0.4695131480693817,-0.013230770826339722
0,363,train,0.5041130781173706,0.5115469694137573,-0.06419068574905396
0,364,train,0.6016974449157715,0.5537323355674744,0.08725904673337936
0,365,train,0.5617949962615967,0.5781345367431641,0.06629960983991623
0,366,train,0.5505408048629761,0.5621315836906433,0.031263984739780426
0,367,train,0.5797126293182373,0.5323055386543274,0.04687996953725815
0,368,train,0.5415281057357788,0.6040492057800293,0.05868978798389435
0,369,train,0.5086827278137207,0.5742152333259583,-0.01874292828142643
0,370,train,0.5546520948410034,0.5308688282966614,-0.0010621631518006325
0,371,train,0.5128849744796753,0.5205493569374084,-0.06721454858779907
0,372,train,0.5904335975646973,0.5405086278915405,0.0619441382586956
0,373,train,0.5465950965881348,0.47625356912612915,-0.05751552805304527
0,374,train,0.5706738233566284,0.5831431746482849,0.07154758274555206
0,375,train,0.532913327217102,0.5521363615989685,-0.0033518606796860695
0,376,train,0.5315380096435547,0.546160101890564,-0.006769856438040733
0,377,train,0.5372899770736694,0.5409082770347595,-0.001829034648835659
0,378,train,0.5064562559127808,0.5588952898979187,-0.012718334794044495
0,379,train,0.5527874231338501,0.6085951328277588,0.07461495697498322
0,380,train,0.542577862739563,0.5514727830886841,0.03307085484266281
0,381,train,0.5343642234802246,0.5648101568222046,0.014082802459597588
0,382,train,0.5368263721466064,0.5639477968215942,0.022612275555729866
0,383,train,0.601754903793335,0.5759645700454712,0.08956758677959442
0,384,train,0.539167046546936,0.625556468963623,0.06968070566654205
0,385,train,0.4835033416748047,0.6413174867630005,0.03163296356797218
0,386,train,0.5415096282958984,0.5634704828262329,0.02292802929878235
0,387,train,0.5381875038146973,0.5985662937164307,0.050324760377407074
0,388,train,0.5859466791152954,0.539959728717804,0.046626485884189606
0,389,train,0.5802814960479736,0.5226179361343384,0.018214751034975052
0,390,train,0.4511287212371826,0.5803306698799133,-0.0621783472597599
0,391,train,0.5306440591812134,0.5817295908927917,0.034173235297203064
0,392,train,0.4671870470046997,0.5673993825912476,-0.049024924635887146
0,393,train,0.5159224271774292,0.5901564955711365,0.01762237213551998
0,394,train,0.5340486764907837,0.5861687064170837,0.033859871327877045
0,395,train,0.5129752159118652,0.5586545467376709,-0.01691054180264473
0,396,train,0.4783592224121094,0.5828527808189392,-0.029469449073076248
0,397,train,0.5173095464706421,0.5602088570594788,-0.0028694244101643562
0,398,train,0.4530200958251953,0.6029881238937378,-0.026874203234910965
0,399,train,0.6243765354156494,0.5599396824836731,0.11828967183828354
0,400,train,0.5690474510192871,0.5346370339393616,0.024272073060274124
0,401,train,0.5156482458114624,0.5870852470397949,0.02062283083796501
0,402,train,0.5036791563034058,0.5640475749969482,-0.015388889238238335
0,403,train,0.5484607219696045,0.5257507562637329,-0.01307765208184719
0,404,train,0.6291273832321167,0.5492967367172241,0.1178368330001831
0,405,train,0.5855666399002075,0.5153673887252808,0.026189878582954407
0,406,train,0.5427055358886719,0.5676856637001038,0.02068321965634823
0,407,train,0.456096887588501,0.6040213108062744,-0.038284581154584885
0,408,train,0.4515112638473511,0.5743257403373718,-0.05613159388303757
0,409,train,0.49017763137817383,0.581340491771698,-0.023101020604372025
0,410,train,0.5113743543624878,0.5967304706573486,0.01282540988177061
0,411,train,0.5347549915313721,0.5262988805770874,-0.019292045384645462
0,412,train,0.5121637582778931,0.5680069923400879,5.009956657886505e-05
0,413,train,0.5702660083770752,0.5218763947486877,0.009114185348153114
0,414,train,0.5016684532165527,0.5399819016456604,-0.058511584997177124
0,415,train,0.5156335830688477,0.617281436920166,0.056364044547080994
0,416,train,0.4668527841567993,0.6041122674942017,-0.018794571980834007
0,417,train,0.5013492107391357,0.6201717257499695,0.029475096613168716
